batteryMilliAmps,batteryMilliWatts,isBatteryInFloat,batteryVoltage,samplePeriodMilliSec,kalman_soc,SoC_LibreSolar
-0.33,-0.04534,3,13.74,1.0,10.0,10.0
0.38,0.05259,3,13.84,1.0,10.0,10.0
-0.35,-0.04809,3,13.74,1.0,10.0,10.0
0.37,0.0512,3,13.84,1.0,10.0,10.0
-0.33,-0.04534,3,13.74,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
0.12,0.01654,3,13.79,1.0,10.0,10.0
0.15,0.02067,3,13.78,1.0,10.0,10.0
-0.09,-0.01241,3,13.79,1.0,10.0,10.0
-0.05,-0.0069,3,13.8,1.0,10.0,10.0
-0.46,-0.06292,3,13.68,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
0.02,0.00274,3,13.72,1.0,10.0,10.0
0.37,0.0512,3,13.84,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
-0.35,-0.04812,3,13.75,1.0,10.0,10.0
-0.31,-0.04262,3,13.75,1.0,10.0,10.0
0.38,0.05259,3,13.84,1.0,10.0,10.0
0.39,0.05393,3,13.83,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
-0.08,-0.01103,3,13.79,1.0,10.0,10.0
0.12,0.01654,3,13.79,1.0,10.0,10.0
-0.1,-0.01379,3,13.79,1.0,10.0,10.0
-0.04,-0.00551,3,13.79,1.0,10.0,10.0
-0.45,-0.0616,3,13.69,1.0,10.0,10.0
0.11,0.01512,3,13.75,1.0,10.0,10.0
0.01,0.00137,3,13.72,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
-0.32,-0.04396,3,13.74,1.0,10.0,10.0
-0.3,-0.04122,3,13.74,1.0,10.0,10.0
0.36,0.04978,3,13.83,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
-0.07,-0.00965,3,13.79,1.0,10.0,10.0
0.13,0.01791,3,13.78,1.0,10.0,10.0
-0.08,-0.01103,3,13.79,1.0,10.0,10.0
-0.46,-0.06297,3,13.69,1.0,10.0,10.0
0.12,0.01653,3,13.78,1.0,10.0,10.0
-0.08,-0.01104,3,13.8,1.0,10.0,10.0
0.12,0.01653,3,13.78,1.0,10.0,10.0
-0.31,-0.04262,3,13.75,1.0,10.0,10.0
0.38,0.05255,3,13.83,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
0.36,0.04982,3,13.84,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
0.37,0.0512,3,13.84,1.0,10.0,10.0
0.38,0.05259,3,13.84,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
-0.08,-0.01104,3,13.8,1.0,10.0,10.0
-0.05,-0.0069,3,13.8,1.0,10.0,10.0
-0.03,-0.00414,3,13.8,1.0,10.0,10.0
-0.05,-0.0069,3,13.8,1.0,10.0,10.0
0.13,0.01791,3,13.78,1.0,10.0,10.0
-0.44,-0.06023,3,13.69,1.0,10.0,10.0
0.12,0.01653,3,13.78,1.0,10.0,10.0
0.37,0.0512,3,13.84,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
-0.31,-0.04259,3,13.74,1.0,10.0,10.0
0.02,0.00274,3,13.73,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
0.47,0.065,3,13.83,1.0,10.0,10.0
-0.33,-0.04534,3,13.74,1.0,10.0,10.0
-0.46,-0.06297,3,13.69,1.0,10.0,10.0
0.14,0.01929,3,13.78,1.0,10.0,10.0
-0.08,-0.01104,3,13.8,1.0,10.0,10.0
0.12,0.01653,3,13.78,1.0,10.0,10.0
0.14,0.01929,3,13.78,1.0,10.0,10.0
-0.09,-0.01241,3,13.79,1.0,10.0,10.0
-0.03,-0.00414,3,13.8,1.0,10.0,10.0
-0.32,-0.044,3,13.75,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
-0.34,-0.04671,3,13.74,1.0,10.0,10.0
0.02,0.00274,3,13.73,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
-0.34,-0.04675,3,13.75,1.0,10.0,10.0
0.11,0.01515,3,13.78,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
-0.08,-0.01103,3,13.79,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
0.32,0.04409,3,13.78,1.0,10.0,10.0
-0.09,-0.01241,3,13.79,1.0,10.0,10.0
-0.05,-0.0069,3,13.8,1.0,10.0,10.0
-0.34,-0.04675,3,13.75,1.0,10.0,10.0
0.03,0.00411,3,13.73,1.0,10.0,10.0
0.38,0.05259,3,13.84,1.0,10.0,10.0
-0.34,-0.04675,3,13.75,1.0,10.0,10.0
-0.31,-0.04262,3,13.75,1.0,10.0,10.0
0.36,0.04982,3,13.84,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
0.12,0.01654,3,13.79,1.0,10.0,10.0
-0.09,-0.01241,3,13.79,1.0,10.0,10.0
-0.05,-0.00689,3,13.79,1.0,10.0,10.0
0.13,0.01791,3,13.78,1.0,10.0,10.0
-0.08,-0.01104,3,13.8,1.0,10.0,10.0
0.13,0.01791,3,13.78,1.0,10.0,10.0
-0.1,-0.0138,3,13.8,1.0,10.0,10.0
-0.34,-0.04671,3,13.74,1.0,10.0,10.0
-0.32,-0.044,3,13.75,1.0,10.0,10.0
0.37,0.0512,3,13.84,1.0,10.0,10.0
-0.34,-0.04675,3,13.75,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
-0.34,-0.04675,3,13.75,1.0,10.0,10.0
-0.34,-0.04671,3,13.74,1.0,10.0,10.0
-0.08,-0.01104,3,13.8,1.0,10.0,10.0
0.11,0.01515,3,13.78,1.0,10.0,10.0
0.32,0.04409,3,13.78,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
-0.04,-0.00551,3,13.79,1.0,10.0,10.0
0.12,0.01654,3,13.79,1.0,10.0,10.0
0.37,0.0512,3,13.84,1.0,10.0,10.0
-0.34,-0.04675,3,13.75,1.0,10.0,10.0
-0.3,-0.04122,3,13.74,1.0,10.0,10.0
0.36,0.04982,3,13.84,1.0,10.0,10.0
-0.34,-0.04671,3,13.74,1.0,10.0,10.0
0.36,0.04982,3,13.84,1.0,10.0,10.0
-0.34,-0.04671,3,13.74,1.0,10.0,10.0
0.12,0.01654,3,13.79,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
0.15,0.02067,3,13.78,1.0,10.0,10.0
-0.09,-0.01241,3,13.79,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
0.13,0.01791,3,13.78,1.0,10.0,10.0
0.37,0.0512,3,13.84,1.0,10.0,10.0
-0.34,-0.04675,3,13.75,1.0,10.0,10.0
0.37,0.0512,3,13.84,1.0,10.0,10.0
-0.32,-0.044,3,13.75,1.0,10.0,10.0
-0.46,-0.06297,3,13.69,1.0,10.0,10.0
-0.45,-0.0616,3,13.69,1.0,10.0,10.0
0.12,0.01654,3,13.79,1.0,10.0,10.0
0.14,0.0193,3,13.79,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
-0.47,-0.06434,3,13.69,1.0,10.0,10.0
0.48,0.06633,3,13.82,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
-0.3,-0.04122,3,13.74,1.0,10.0,10.0
0.39,0.05397,3,13.84,1.0,10.0,10.0
-0.33,-0.04534,3,13.74,1.0,10.0,10.0
0.02,0.00274,3,13.73,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
0.12,0.01653,3,13.78,1.0,10.0,10.0
-0.07,-0.00966,3,13.8,1.0,10.0,10.0
-0.08,-0.01103,3,13.79,1.0,10.0,10.0
-0.46,-0.06297,3,13.69,1.0,10.0,10.0
0.13,0.01791,3,13.78,1.0,10.0,10.0
-0.08,-0.01104,3,13.8,1.0,10.0,10.0
-0.32,-0.04396,3,13.74,1.0,10.0,10.0
0.38,0.05259,3,13.84,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
-0.31,-0.04262,3,13.75,1.0,10.0,10.0
0.02,0.00274,3,13.73,1.0,10.0,10.0
0.02,0.00274,3,13.73,1.0,10.0,10.0
-0.1,-0.0138,3,13.8,1.0,10.0,10.0
0.11,0.01515,3,13.78,1.0,10.0,10.0
-0.44,-0.06023,3,13.69,1.0,10.0,10.0
0.14,0.0193,3,13.79,1.0,10.0,10.0
-0.31,-0.04259,3,13.74,1.0,10.0,10.0
-0.34,-0.04675,3,13.75,1.0,10.0,10.0
-0.32,-0.044,3,13.75,1.0,10.0,10.0
-0.3,-0.04125,3,13.75,1.0,10.0,10.0
-0.09,-0.01241,3,13.79,1.0,10.0,10.0
-0.45,-0.0616,3,13.69,1.0,10.0,10.0
0.13,0.01791,3,13.78,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
-0.09,-0.01241,3,13.79,1.0,10.0,10.0
0.12,0.01654,3,13.79,1.0,10.0,10.0
0.38,0.05255,3,13.83,1.0,10.0,10.0
-0.35,-0.04812,3,13.75,1.0,10.0,10.0
0.38,0.05255,3,13.83,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
-0.33,-0.04534,3,13.74,1.0,10.0,10.0
-0.04,-0.00551,3,13.79,1.0,10.0,10.0
-0.45,-0.0616,3,13.69,1.0,10.0,10.0
-0.46,-0.06297,3,13.69,1.0,10.0,10.0
0.12,0.01653,3,13.78,1.0,10.0,10.0
0.14,0.0193,3,13.79,1.0,10.0,10.0
-0.08,-0.01103,3,13.79,1.0,10.0,10.0
0.11,0.01515,3,13.78,1.0,10.0,10.0
0.37,0.0512,3,13.84,1.0,10.0,10.0
-0.34,-0.04675,3,13.75,1.0,10.0,10.0
0.36,0.04978,3,13.83,1.0,10.0,10.0
-0.34,-0.04675,3,13.75,1.0,10.0,10.0
-0.34,-0.04675,3,13.75,1.0,10.0,10.0
0.38,0.05259,3,13.84,1.0,10.0,10.0
0.46,0.06361,3,13.83,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
-0.47,-0.06429,3,13.68,1.0,10.0,10.0
0.14,0.0193,3,13.79,1.0,10.0,10.0
0.33,0.04547,3,13.78,1.0,10.0,10.0
0.31,0.04271,3,13.78,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
-0.08,-0.01104,3,13.8,1.0,10.0,10.0
0.36,0.04978,3,13.83,1.0,10.0,10.0
-0.34,-0.04675,3,13.75,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
0.33,0.04547,3,13.78,1.0,10.0,10.0
-0.09,-0.01241,3,13.79,1.0,10.0,10.0
0.12,0.01654,3,13.79,1.0,10.0,10.0
-0.09,-0.01241,3,13.79,1.0,10.0,10.0
-0.45,-0.0616,3,13.69,1.0,10.0,10.0
0.12,0.01653,3,13.78,1.0,10.0,10.0
0.14,0.0193,3,13.79,1.0,10.0,10.0
-0.31,-0.04259,3,13.74,1.0,10.0,10.0
0.02,0.00274,3,13.73,1.0,10.0,10.0
0.02,0.00274,3,13.73,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
0.47,0.06504,3,13.84,1.0,10.0,10.0
0.46,0.06366,3,13.84,1.0,10.0,10.0
-0.33,-0.04534,3,13.74,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
-0.45,-0.0616,3,13.69,1.0,10.0,10.0
0.14,0.01929,3,13.78,1.0,10.0,10.0
0.33,0.04547,3,13.78,1.0,10.0,10.0
-0.07,-0.00966,3,13.8,1.0,10.0,10.0
-0.46,-0.06302,3,13.7,1.0,10.0,10.0
0.13,0.01792,3,13.79,1.0,10.0,10.0
0.02,0.00274,3,13.73,1.0,10.0,10.0
0.38,0.05259,3,13.84,1.0,10.0,10.0
0.47,0.065,3,13.83,1.0,10.0,10.0
0.48,0.06638,3,13.83,1.0,10.0,10.0
-0.32,-0.04396,3,13.74,1.0,10.0,10.0
0.38,0.05255,3,13.83,1.0,10.0,10.0
-0.33,-0.04534,3,13.74,1.0,10.0,10.0
-0.05,-0.0069,3,13.8,1.0,10.0,10.0
-0.04,-0.00551,3,13.79,1.0,10.0,10.0
-0.03,-0.00414,3,13.8,1.0,10.0,10.0
-0.04,-0.00551,3,13.79,1.0,10.0,10.0
0.12,0.01654,3,13.79,1.0,10.0,10.0
-0.1,-0.01379,3,13.79,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
-0.34,-0.04675,3,13.75,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
-0.32,-0.044,3,13.75,1.0,10.0,10.0
-0.34,-0.04671,3,13.74,1.0,10.0,10.0
-0.1,-0.01379,3,13.79,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
0.31,0.04271,3,13.78,1.0,10.0,10.0
0.31,0.04268,3,13.77,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
-0.34,-0.04671,3,13.74,1.0,10.0,10.0
0.36,0.04982,3,13.84,1.0,10.0,10.0
-0.33,-0.04534,3,13.74,1.0,10.0,10.0
0.37,0.0512,3,13.84,1.0,10.0,10.0
-0.34,-0.04671,3,13.74,1.0,10.0,10.0
-0.31,-0.04259,3,13.74,1.0,10.0,10.0
0.36,0.04978,3,13.83,1.0,10.0,10.0
-0.1,-0.0138,3,13.8,1.0,10.0,10.0
-0.05,-0.00689,3,13.79,1.0,10.0,10.0
-0.47,-0.06434,3,13.69,1.0,10.0,10.0
0.13,0.01791,3,13.78,1.0,10.0,10.0
0.13,0.01792,3,13.79,1.0,10.0,10.0
-0.08,-0.01103,3,13.79,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
-0.34,-0.04675,3,13.75,1.0,10.0,10.0
-0.31,-0.04262,3,13.75,1.0,10.0,10.0
0.36,0.04982,3,13.84,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
0.38,0.05255,3,13.83,1.0,10.0,10.0
0.47,0.065,3,13.83,1.0,10.0,10.0
-0.32,-0.04396,3,13.74,1.0,10.0,10.0
0.12,0.01654,3,13.79,1.0,10.0,10.0
-0.1,-0.01379,3,13.79,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
-0.04,-0.00551,3,13.79,1.0,10.0,10.0
0.13,0.01792,3,13.79,1.0,10.0,10.0
-0.34,-0.04671,3,13.74,1.0,10.0,10.0
-0.33,-0.04534,3,13.74,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
-0.34,-0.04671,3,13.74,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
0.12,0.01653,3,13.78,1.0,10.0,10.0
0.31,0.04271,3,13.78,1.0,10.0,10.0
0.32,0.04406,3,13.77,1.0,10.0,10.0
0.32,0.04409,3,13.78,1.0,10.0,10.0
0.14,0.0193,3,13.79,1.0,10.0,10.0
0.38,0.05255,3,13.83,1.0,10.0,10.0
0.47,0.065,3,13.83,1.0,10.0,10.0
0.46,0.06366,3,13.84,1.0,10.0,10.0
0.47,0.065,3,13.83,1.0,10.0,10.0
-0.34,-0.04671,3,13.74,1.0,10.0,10.0
0.38,0.05259,3,13.84,1.0,10.0,10.0
0.46,0.06357,3,13.82,1.0,10.0,10.0
-0.34,-0.04692,3,13.8,1.0,10.0,10.0
-0.07,-0.00966,3,13.8,1.0,10.0,10.0
-0.08,-0.01104,3,13.8,1.0,10.0,10.0
-0.07,-0.00965,3,13.79,1.0,10.0,10.0
-0.45,-0.0616,3,13.69,1.0,10.0,10.0
0.14,0.01929,3,13.78,1.0,10.0,10.0
-0.33,-0.04534,3,13.74,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
0.47,0.065,3,13.83,1.0,10.0,10.0
0.32,0.04409,3,13.78,1.0,10.0,10.0
-0.1,-0.0138,3,13.8,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
-0.03,-0.00414,3,13.8,1.0,10.0,10.0
-0.44,-0.06023,3,13.69,1.0,10.0,10.0
-0.44,-0.06023,3,13.69,1.0,10.0,10.0
0.12,0.01653,3,13.78,1.0,10.0,10.0
-0.3,-0.04122,3,13.74,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
0.36,0.04982,3,13.84,1.0,10.0,10.0
-0.35,-0.04812,3,13.75,1.0,10.0,10.0
-0.3,-0.04122,3,13.74,1.0,10.0,10.0
0.38,0.05259,3,13.84,1.0,10.0,10.0
0.45,0.06223,3,13.83,1.0,10.0,10.0
-0.08,-0.01104,3,13.8,1.0,10.0,10.0
0.14,0.01929,3,13.78,1.0,10.0,10.0
-0.09,-0.01241,3,13.79,1.0,10.0,10.0
0.13,0.01791,3,13.78,1.0,10.0,10.0
0.37,0.0512,3,13.84,1.0,10.0,10.0
-0.34,-0.04671,3,13.74,1.0,10.0,10.0
-0.3,-0.04125,3,13.75,1.0,10.0,10.0
-0.3,-0.04125,3,13.75,1.0,10.0,10.0
0.38,0.05259,3,13.84,1.0,10.0,10.0
-0.34,-0.04671,3,13.74,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
-0.46,-0.06297,3,13.69,1.0,10.0,10.0
0.11,0.01516,3,13.79,1.0,10.0,10.0
0.14,0.0193,3,13.79,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
0.31,0.04268,3,13.77,1.0,10.0,10.0
0.31,0.04271,3,13.78,1.0,10.0,10.0
0.02,0.00274,3,13.73,1.0,10.0,10.0
0.38,0.05259,3,13.84,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
-0.31,-0.04262,3,13.75,1.0,10.0,10.0
0.02,0.00274,3,13.72,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
-0.08,-0.01103,3,13.79,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
0.13,0.01791,3,13.78,1.0,10.0,10.0
0.15,0.02068,3,13.79,1.0,10.0,10.0
-0.09,-0.01241,3,13.79,1.0,10.0,10.0
0.12,0.01653,3,13.78,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
0.47,0.065,3,13.83,1.0,10.0,10.0
-0.33,-0.04534,3,13.74,1.0,10.0,10.0
0.38,0.05259,3,13.84,1.0,10.0,10.0
0.47,0.065,3,13.83,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
0.33,0.04544,3,13.77,1.0,10.0,10.0
-0.08,-0.01104,3,13.8,1.0,10.0,10.0
-0.45,-0.0616,3,13.69,1.0,10.0,10.0
-0.46,-0.06297,3,13.69,1.0,10.0,10.0
0.13,0.01791,3,13.78,1.0,10.0,10.0
0.14,0.0193,3,13.79,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
-0.32,-0.044,3,13.75,1.0,10.0,10.0
-0.33,-0.04534,3,13.74,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
0.47,0.065,3,13.83,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
-0.03,-0.00414,3,13.8,1.0,10.0,10.0
-0.08,-0.01104,3,13.8,1.0,10.0,10.0
-0.03,-0.00413,3,13.79,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
-0.46,-0.06297,3,13.69,1.0,10.0,10.0
0.14,0.01929,3,13.78,1.0,10.0,10.0
-0.09,-0.01241,3,13.79,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
-0.3,-0.04122,3,13.74,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
0.13,0.01792,3,13.79,1.0,10.0,10.0
-0.1,-0.01379,3,13.79,1.0,10.0,10.0
0.12,0.01654,3,13.79,1.0,10.0,10.0
-0.09,-0.01241,3,13.79,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
-0.44,-0.06023,3,13.69,1.0,10.0,10.0
0.11,0.01516,3,13.79,1.0,10.0,10.0
0.02,0.00274,3,13.72,1.0,10.0,10.0
0.37,0.0512,3,13.84,1.0,10.0,10.0
0.01,0.00137,3,13.73,1.0,10.0,10.0
0.02,0.00274,3,13.73,1.0,10.0,10.0
0.36,0.04982,3,13.84,1.0,10.0,10.0
0.47,0.065,3,13.83,1.0,10.0,10.0
0.46,0.06361,3,13.83,1.0,10.0,10.0
-0.08,-0.01104,3,13.8,1.0,10.0,10.0
-0.08,-0.01104,3,13.8,1.0,10.0,10.0
-0.46,-0.06297,3,13.69,1.0,10.0,10.0
0.12,0.01654,3,13.79,1.0,10.0,10.0
0.15,0.02067,3,13.78,1.0,10.0,10.0
0.33,0.04547,3,13.78,1.0,10.0,10.0
0.38,0.05255,3,13.83,1.0,10.0,10.0
0.47,0.065,3,13.83,1.0,10.0,10.0
-0.34,-0.04671,3,13.74,1.0,10.0,10.0
0.38,0.05259,3,13.84,1.0,10.0,10.0
0.37,0.0512,3,13.84,1.0,10.0,10.0
-0.03,-0.00414,3,13.8,1.0,10.0,10.0
0.14,0.0193,3,13.79,1.0,10.0,10.0
-0.09,-0.01241,3,13.79,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
-0.32,-0.04396,3,13.74,1.0,10.0,10.0
-0.31,-0.04262,3,13.75,1.0,10.0,10.0
0.37,0.0512,3,13.84,1.0,10.0,10.0
0.48,0.06638,3,13.83,1.0,10.0,10.0
0.46,0.06361,3,13.83,1.0,10.0,10.0
0.47,0.065,3,13.83,1.0,10.0,10.0
-0.33,-0.04534,3,13.74,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
-0.46,-0.06297,3,13.69,1.0,10.0,10.0
0.13,0.01791,3,13.78,1.0,10.0,10.0
-0.44,-0.06023,3,13.69,1.0,10.0,10.0
0.12,0.01654,3,13.79,1.0,10.0,10.0
-0.44,-0.06023,3,13.69,1.0,10.0,10.0
0.12,0.01654,3,13.79,1.0,10.0,10.0
-0.1,-0.01379,3,13.79,1.0,10.0,10.0
-0.34,-0.04675,3,13.75,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
-0.32,-0.044,3,13.75,1.0,10.0,10.0
0.37,0.0512,3,13.84,1.0,10.0,10.0
0.46,0.06361,3,13.83,1.0,10.0,10.0
-0.34,-0.04675,3,13.75,1.0,10.0,10.0
0.03,0.00411,3,13.7,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
-0.08,-0.01103,3,13.79,1.0,10.0,10.0
-0.05,-0.00689,3,13.79,1.0,10.0,10.0
0.12,0.01653,3,13.78,1.0,10.0,10.0
0.31,0.04271,3,13.78,1.0,10.0,10.0
0.13,0.01791,3,13.78,1.0,10.0,10.0
-0.3,-0.04125,3,13.75,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
0.47,0.065,3,13.83,1.0,10.0,10.0
-0.33,-0.04534,3,13.74,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
-0.33,-0.04534,3,13.74,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
0.13,0.01792,3,13.79,1.0,10.0,10.0
-0.45,-0.0616,3,13.69,1.0,10.0,10.0
-0.04,-0.00551,3,13.79,1.0,10.0,10.0
-0.05,-0.0069,3,13.8,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
0.47,0.065,3,13.83,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
0.02,0.00274,3,13.73,1.0,10.0,10.0
0.37,0.05117,3,13.83,1.0,10.0,10.0
-0.32,-0.044,3,13.75,1.0,10.0,10.0
0.36,0.04978,3,13.83,1.0,10.0,10.0
0.47,0.065,3,13.83,1.0,10.0,10.0
-0.08,-0.01103,3,13.79,1.0,10.0,10.0
-0.04,-0.00552,3,13.8,1.0,10.0,10.0
0.12,0.01654,3,13.79,1.0,10.0,10.0
0.14,0.01929,3,13.78,1.0,10.0,10.0
-0.08,-0.01104,3,13.8,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
0.12,0.01653,3,13.78,1.0,10.0,10.0
0.38,0.05259,3,13.84,1.0,10.0,10.0
0.47,0.06495,3,13.82,1.0,10.0,10.0
0.46,0.06361,3,13.83,1.0,10.0,10.0
-0.33,-0.04534,3,13.74,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
0.02,0.00274,3,13.72,1.0,10.0,10.0
0.02,0.00273,3,13.69,1.0,10.0,10.0
0.13,0.01792,3,13.79,1.0,10.0,10.0
0.14,0.01929,3,13.78,1.0,10.0,10.0
0.31,0.04271,3,13.78,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
0.47,0.065,3,13.83,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
0.37,0.0512,3,13.84,1.0,10.0,10.0
-0.33,-0.04534,3,13.74,1.0,10.0,10.0
0.13,0.01792,3,13.79,1.0,10.0,10.0
-0.1,-0.01379,3,13.79,1.0,10.0,10.0
-0.45,-0.0616,3,13.69,1.0,10.0,10.0
0.11,0.01515,3,13.78,1.0,10.0,10.0
0.3,0.04134,3,13.78,1.0,10.0,10.0
-0.08,-0.01103,3,13.79,1.0,10.0,10.0
-0.45,-0.0616,3,13.69,1.0,10.0,10.0
-0.3,-0.04125,3,13.75,1.0,10.0,10.0
-0.33,-0.04534,3,13.74,1.0,10.0,10.0
0.04,0.00548,3,13.72,1.0,10.0,10.0
-0.46,-0.06292,3,13.68,1.0,10.0,10.0
0.13,0.01792,3,13.79,1.0,10.0,10.0
-0.08,-0.01104,3,13.8,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
-0.09,-0.01242,3,13.8,1.0,10.0,10.0
-0.07,-0.00966,3,13.8,1.0,10.0,10.0
-0.3,-0.04125,3,13.75,1.0,10.0,10.0
-0.33,-0.04537,3,13.75,1.0,10.0,10.0
0.39,0.05393,3,13.83,1.0,10.0,10.0
-0.35,-0.04812,3,13.75,1.0,10.0,10.0
-0.45,-0.0616,3,13.69,1.0,10.0,10.0
0.14,0.01929,3,13.78,1.0,10.0,10.0
-0.09,-0.01241,3,13.79,1.0,10.0,10.0
0.12,0.01654,3,13.79,1.0,10.0,10.0
